date,source,category_l1,category_l2,keyword,ratio,rescaled,batch_id,gender,age_group,cid,is_anchor
2026-07-17,naver_datalab_search,,,우산,18.12793,2.4065583215624633,srch_b02,,,,False
2026-07-17,naver_datalab_search,,,레인부츠,18.46134,2.450819889760936,srch_b02,,,,False
2026-07-17,naver_datalab_search,,,레인코트,3.11187,0.413113722533162,srch_b02,,,,False
2026-07-17,naver_datalab_search,,,방수자켓,0.86441,0.11475403307171911,srch_b02,,,,False
2026-07-18,naver_datalab_search,,,반팔티,7.74265,1.0,srch_b02,,,,True
2026-07-18,naver_datalab_search,,,우산,22.03013,2.84529586123614,srch_b02,,,,False
2026-07-18,naver_datalab_search,,,레인부츠,28.05631,3.623605613065294,srch_b02,,,,False
2026-07-18,naver_datalab_search,,,레인코트,4.02568,0.5199356809361136,srch_b02,,,,False
2026-07-18,naver_datalab_search,,,방수자켓,0.92615,0.11961666871161683,srch_b02,,,,False
2026-07-19,naver_datalab_search,,,반팔티,9.21215,1.0,srch_b02,,,,True
2026-07-19,naver_datalab_search,,,우산,17.02889,1.8485250457276534,srch_b02,,,,False
2026-07-19,naver_datalab_search,,,레인부츠,16.9054,1.835119923144977,srch_b02,,,,False
2026-07-19,naver_datalab_search,,,레인코트,2.60558,0.2828416819092177,srch_b02,,,,False
2026-07-19,naver_datalab_search,,,방수자켓,0.82736,0.08981182460120601,srch_b02,,,,False
2026-07-20,naver_datalab_search,,,반팔티,7.79204,1.0,srch_b02,,,,True
2026-07-20,naver_datalab_search,,,우산,41.54112,5.331225199049286,srch_b02,,,,False
2026-07-20,naver_datalab_search,,,레인부츠,37.70066,4.838355552589565,srch_b02,,,,False
2026-07-20,naver_datalab_search,,,레인코트,4.3097,0.5530900765396481,srch_b02,,,,False
2026-07-20,naver_datalab_search,,,방수자켓,1.11138,0.14263017130302205,srch_b02,,,,False
2026-07-21,naver_datalab_search,,,반팔티,8.29834,1.0,srch_b02,,,,True
2026-07-21,naver_datalab_search,,,우산,36.40405,4.386907501982324,srch_b02,,,,False
2026-07-21,naver_datalab_search,,,레인부츠,33.05754,3.9836328711525444,srch_b02,,,,False
