tm_fc,tm_ef,ta_min,ta_max
202302150600,202302250000,-1.0,8.0
202302151800,202302180000,2.0,8.0
202302151800,202302190000,3.0,6.0
202302151800,202302200000,-3.0,4.0
202302151800,202302210000,-5.0,3.0
202302151800,202302220000,-4.0,6.0
202302151800,202302230000,-2.0,7.0
202302151800,202302240000,-1.0,9.0
202302151800,202302250000,-1.0,8.0
202302160600,202302190000,3.0,6.0
202302160600,202302200000,-3.0,3.0
202302160600,202302210000,-5.0,3.0
202302160600,202302220000,-4.0,6.0
202302160600,202302230000,-2.0,7.0
202302160600,202302240000,-1.0,9.0
202302160600,202302250000,-1.0,8.0
202302160600,202302260000,1.0,9.0
202302161800,202302190000,2.0,6.0
202302161800,202302200000,-3.0,2.0
202302161800,202302210000,-5.0,4.0
202302161800,202302220000,-4.0,5.0
202302161800,202302230000,-2.0,8.0
202302161800,202302240000,-1.0,9.0
202302161800,202302250000,0.0,10.0
202302161800,202302260000,0.0,9.0
202302170600,202302200000,-3.0,1.0
202302170600,202302210000,-6.0,4.0
202302170600,202302220000,-4.0,6.0
202302170600,202302230000,-2.0,7.0
202302170600,202302240000,-1.0,9.0
202302170600,202302250000,0.0,10.0
202302170600,202302260000,1.0,10.0
202302170600,202302270000,1.0,11.0
202302171800,202302200000,-3.0,1.0
202302171800,202302210000,-6.0,4.0
202302171800,202302220000,-4.0,6.0
202302171800,202302230000,-2.0,7.0
202302171800,202302240000,-1.0,9.0
202302171800,202302250000,0.0,9.0
202302171800,202302260000,1.0,10.0
202302171800,202302270000,1.0,11.0
202302180600,202302210000,-6.0,4.0
202302180600,202302220000,-3.0,6.0
202302180600,202302230000,-2.0,7.0
202302180600,202302240000,0.0,9.0
202302180600,202302250000,0.0,8.0
202302180600,202302260000,0.0,9.0
202302180600,202302270000,0.0,9.0
202302180600,202302280000,2.0,11.0
202302181800,202302210000,-6.0,4.0
202302181800,202302220000,-3.0,6.0
202302181800,202302230000,-2.0,7.0
202302181800,202302240000,0.0,9.0
202302181800,202302250000,0.0,8.0
202302181800,202302260000,-1.0,8.0
202302181800,202302270000,-1.0,9.0
202302181800,202302280000,1.0,11.0
202302190600,202302220000,-4.0,6.0
202302190600,202302230000,-1.0,7.0
202302190600,202302240000,0.0,9.0
202302190600,202302250000,0.0,9.0
202302190600,202302260000,-1.0,8.0
202302190600,202302270000,0.0,10.0
202302190600,202302280000,1.0,10.0
202302190600,202303010000,3.0,10.0
202302191800,202302220000,-4.0,6.0
202302191800,202302230000,-1.0,7.0
202302191800,202302240000,0.0,10.0
202302191800,202302250000,0.0,9.0
202302191800,202302260000,-1.0,8.0
202302191800,202302270000,0.0,10.0
202302191800,202302280000,1.0,10.0
202302191800,202303010000,2.0,10.0
202302200600,202302230000,-1.0,7.0
202302200600,202302240000,0.0,10.0
202302200600,202302250000,0.0,8.0
202302200600,202302260000,-1.0,8.0
202302200600,202302270000,0.0,10.0
202302200600,202302280000,1.0,10.0
202302200600,202303010000,2.0,10.0
202302200600,202303020000,3.0,9.0
202302201800,202302230000,-1.0,7.0
202302201800,202302240000,0.0,9.0
202302201800,202302250000,-1.0,7.0
202302201800,202302260000,-2.0,8.0
202302201800,202302270000,0.0,10.0
202302201800,202302280000,0.0,10.0
202302201800,202303010000,2.0,10.0
202302201800,202303020000,2.0,9.0
202302210600,202302240000,0.0,9.0
202302210600,202302250000,-1.0,7.0
202302210600,202302260000,-2.0,8.0
202302210600,202302270000,0.0,10.0
202302210600,202302280000,0.0,10.0
202302210600,202303010000,2.0,10.0
202302210600,202303020000,2.0,9.0
202302210600,202303030000,1.0,8.0
202302211800,202302240000,1.0,8.0
202302211800,202302250000,-2.0,6.0
202302211800,202302260000,-3.0,8.0
202302211800,202302270000,0.0,10.0
202302211800,202302280000,0.0,9.0
202302211800,202303010000,1.0,10.0
202302211800,202303020000,2.0,9.0
202302211800,202303030000,1.0,8.0
202302220600,202302250000,-2.0,6.0
202302220600,202302260000,-3.0,8.0
202302220600,202302270000,0.0,10.0
202302220600,202302280000,0.0,9.0
202302220600,202303010000,1.0,10.0
202302220600,202303020000,2.0,9.0
202302220600,202303030000,1.0,9.0
202302220600,202303040000,0.0,9.0
202302221800,202302250000,-3.0,5.0
202302221800,202302260000,-3.0,8.0
202302221800,202302270000,-1.0,10.0
202302221800,202302280000,0.0,9.0
202302221800,202303010000,1.0,9.0
202302221800,202303020000,0.0,8.0
202302221800,202303030000,0.0,9.0
202302221800,202303040000,1.0,9.0
202302230600,202302260000,-3.0,8.0
202302230600,202302270000,-1.0,10.0
202302230600,202302280000,0.0,9.0
202302230600,202303010000,2.0,8.0
202302230600,202303020000,0.0,9.0
202302230600,202303030000,0.0,10.0
202302230600,202303040000,1.0,9.0
202302230600,202303050000,1.0,10.0
202302231800,202302260000,-3.0,8.0
202302231800,202302270000,-1.0,10.0
202302231800,202302280000,0.0,9.0
202302231800,202303010000,2.0,8.0
202302231800,202303020000,0.0,9.0
202302231800,202303030000,0.0,10.0
202302231800,202303040000,1.0,9.0
202302231800,202303050000,1.0,10.0
202302240600,202302270000,-1.0,10.0
202302240600,202302280000,0.0,9.0
202302240600,202303010000,3.0,9.0
202302240600,202303020000,-1.0,9.0
202302240600,202303030000,0.0,10.0
202302240600,202303040000,1.0,10.0
202302240600,202303050000,1.0,10.0
202302240600,202303060000,1.0,10.0
202302241800,202302270000,-1.0,10.0
202302241800,202302280000,0.0,9.0
202302241800,202303010000,3.0,9.0
202302241800,202303020000,-1.0,9.0
202302241800,202303030000,0.0,10.0
202302241800,202303040000,1.0,10.0
202302241800,202303050000,1.0,10.0
202302241800,202303060000,1.0,10.0
202302250600,202302280000,0.0,9.0
202302250600,202303010000,3.0,9.0
202302250600,202303020000,-1.0,9.0
202302250600,202303030000,0.0,10.0
202302250600,202303040000,1.0,11.0
202302250600,202303050000,1.0,12.0
202302250600,202303060000,2.0,12.0
202302250600,202303070000,3.0,12.0
202302251800,202302280000,0.0,9.0
202302251800,202303010000,4.0,8.0
202302251800,202303020000,-3.0,8.0
202302251800,202303030000,0.0,11.0
202302251800,202303040000,3.0,12.0
202302251800,202303050000,2.0,12.0
202302251800,202303060000,2.0,12.0
202302251800,202303070000,4.0,12.0
202302260600,202303010000,4.0,8.0
202302260600,202303020000,-3.0,8.0
202302260600,202303030000,0.0,11.0
202302260600,202303040000,3.0,12.0
202302260600,202303050000,2.0,12.0
202302260600,202303060000,2.0,12.0
202302260600,202303070000,4.0,12.0
202302260600,202303080000,4.0,13.0
202302261800,202303010000,4.0,9.0
202302261800,202303020000,-2.0,8.0
202302261800,202303030000,0.0,11.0
202302261800,202303040000,2.0,13.0
202302261800,202303050000,3.0,13.0
202302261800,202303060000,3.0,13.0
202302261800,202303070000,4.0,13.0
202302261800,202303080000,3.0,11.0
202302270600,202303020000,-2.0,8.0
202302270600,202303030000,0.0,11.0
202302270600,202303040000,2.0,13.0
202302270600,202303050000,3.0,13.0
202302270600,202303060000,3.0,13.0
202302270600,202303070000,4.0,13.0
202302270600,202303080000,3.0,11.0
202302270600,202303090000,4.0,13.0
202302271800,202303020000,-2.0,7.0
202302271800,202303030000,-1.0,11.0
202302271800,202303040000,2.0,13.0
202302271800,202303050000,3.0,14.0
202302271800,202303060000,3.0,13.0
202302271800,202303070000,3.0,14.0
202302271800,202303080000,4.0,13.0
202302271800,202303090000,3.0,14.0
202302280600,202303030000,-1.0,11.0
202302280600,202303040000,2.0,13.0
202302280600,202303050000,3.0,14.0
202302280600,202303060000,3.0,13.0
202302280600,202303070000,3.0,14.0
202302280600,202303080000,4.0,13.0
202302280600,202303090000,3.0,14.0
202302280600,202303100000,5.0,12.0
202302281800,202303030000,-1.0,11.0
202302281800,202303040000,2.0,13.0
202302281800,202303050000,3.0,14.0
202302281800,202303060000,3.0,13.0
202302281800,202303070000,3.0,14.0
202302281800,202303080000,4.0,14.0
202302281800,202303090000,3.0,14.0
202302281800,202303100000,5.0,12.0
202303010600,202303040000,2.0,13.0
202303010600,202303050000,3.0,14.0
202303010600,202303060000,3.0,14.0
202303010600,202303070000,5.0,15.0
202303010600,202303080000,5.0,15.0
202303010600,202303090000,4.0,14.0
202303010600,202303100000,4.0,14.0
202303010600,202303110000,3.0,13.0
202303011800,202303040000,3.0,13.0
202303011800,202303050000,3.0,14.0
202303011800,202303060000,3.0,14.0
202303011800,202303070000,5.0,15.0
202303011800,202303080000,5.0,16.0
202303011800,202303090000,5.0,16.0
202303011800,202303100000,4.0,15.0
202303011800,202303110000,4.0,14.0
202303020600,202303050000,3.0,14.0
202303020600,202303060000,3.0,15.0
202303020600,202303070000,5.0,16.0
202303020600,202303080000,5.0,16.0
202303020600,202303090000,5.0,16.0
202303020600,202303100000,5.0,15.0
202303020600,202303110000,4.0,15.0
202303020600,202303120000,6.0,14.0
202303021800,202303050000,4.0,15.0
202303021800,202303060000,3.0,15.0
202303021800,202303070000,5.0,16.0
202303021800,202303080000,5.0,16.0
202303021800,202303090000,5.0,16.0
202303021800,202303100000,5.0,15.0
202303021800,202303110000,4.0,15.0
202303021800,202303120000,6.0,14.0
202303030600,202303060000,3.0,15.0
202303030600,202303070000,5.0,17.0
202303030600,202303080000,6.0,16.0
202303030600,202303090000,7.0,16.0
202303030600,202303100000,6.0,16.0
202303030600,202303110000,6.0,16.0
202303030600,202303120000,6.0,12.0
202303030600,202303130000,3.0,11.0
202303031800,202303060000,4.0,15.0
202303031800,202303070000,6.0,17.0
202303031800,202303080000,6.0,16.0
202303031800,202303090000,7.0,15.0
202303031800,202303100000,6.0,16.0
202303031800,202303110000,7.0,17.0
202303031800,202303120000,6.0,12.0
202303031800,202303130000,3.0,11.0
202303040600,202303070000,6.0,17.0
202303040600,202303080000,6.0,17.0
202303040600,202303090000,7.0,15.0
202303040600,202303100000,6.0,16.0
202303040600,202303110000,7.0,17.0
202303040600,202303120000,6.0,12.0
202303040600,202303130000,3.0,11.0
202303040600,202303140000,1.0,11.0
202303041800,202303070000,6.0,16.0
202303041800,202303080000,7.0,17.0
202303041800,202303090000,7.0,15.0
202303041800,202303100000,6.0,17.0
202303041800,202303110000,7.0,18.0
202303041800,202303120000,7.0,12.0
202303041800,202303130000,3.0,10.0
202303041800,202303140000,1.0,11.0
202303050600,202303080000,7.0,17.0
202303050600,202303090000,7.0,15.0
202303050600,202303100000,6.0,17.0
202303050600,202303110000,7.0,18.0
202303050600,202303120000,7.0,13.0
202303050600,202303130000,3.0,9.0
202303050600,202303140000,1.0,10.0
202303050600,202303150000,2.0,11.0
202303051800,202303080000,7.0,17.0
202303051800,202303090000,7.0,15.0
202303051800,202303100000,6.0,18.0
202303051800,202303110000,8.0,18.0
202303051800,202303120000,7.0,13.0
202303051800,202303130000,2.0,9.0
202303051800,202303140000,1.0,10.0
202303051800,202303150000,2.0,11.0
202303060600,202303090000,7.0,15.0
202303060600,202303100000,6.0,18.0
202303060600,202303110000,8.0,18.0
202303060600,202303120000,7.0,13.0
202303060600,202303130000,2.0,9.0
202303060600,202303140000,1.0,10.0
202303060600,202303150000,2.0,11.0
202303060600,202303160000,3.0,11.0
202303061800,202303090000,8.0,15.0
202303061800,202303100000,6.0,18.0
202303061800,202303110000,8.0,18.0
202303061800,202303120000,7.0,13.0
202303061800,202303130000,2.0,9.0
202303061800,202303140000,1.0,10.0
202303061800,202303150000,2.0,11.0
202303061800,202303160000,3.0,11.0
202303070600,202303100000,7.0,19.0
202303070600,202303110000,8.0,19.0
202303070600,202303120000,8.0,13.0
202303070600,202303130000,2.0,9.0
202303070600,202303140000,1.0,10.0
202303070600,202303150000,2.0,12.0
202303070600,202303160000,3.0,11.0
202303070600,202303170000,2.0,12.0
202303071800,202303100000,7.0,20.0
202303071800,202303110000,8.0,19.0
202303071800,202303120000,8.0,13.0
202303071800,202303130000,2.0,9.0
202303071800,202303140000,1.0,11.0
202303071800,202303150000,2.0,12.0
202303071800,202303160000,3.0,11.0
202303071800,202303170000,2.0,12.0
202303080600,202303110000,9.0,20.0
202303080600,202303120000,8.0,11.0
202303080600,202303130000,0.0,10.0
202303080600,202303140000,2.0,13.0
202303080600,202303150000,4.0,12.0
202303080600,202303160000,3.0,11.0
202303080600,202303170000,1.0,11.0
202303080600,202303180000,2.0,12.0
202303081800,202303110000,9.0,19.0
202303081800,202303120000,7.0,10.0
202303081800,202303130000,0.0,10.0
202303081800,202303140000,2.0,13.0
202303081800,202303150000,4.0,13.0
202303081800,202303160000,3.0,11.0
202303081800,202303170000,1.0,11.0
202303081800,202303180000,2.0,12.0
202303090600,202303120000,6.0,9.0
202303090600,202303130000,-1.0,9.0
202303090600,202303140000,2.0,14.0
202303090600,202303150000,5.0,14.0
202303090600,202303160000,4.0,11.0
202303090600,202303170000,1.0,11.0
202303090600,202303180000,2.0,12.0
202303090600,202303190000,4.0,14.0
202303091800,202303120000,7.0,10.0
202303091800,202303130000,-2.0,7.0
202303091800,202303140000,0.0,14.0
202303091800,202303150000,5.0,15.0
202303091800,202303160000,3.0,11.0
202303091800,202303170000,2.0,11.0
202303091800,202303180000,2.0,13.0
202303091800,202303190000,4.0,13.0
202303100600,202303130000,-2.0,7.0
202303100600,202303140000,0.0,14.0
202303100600,202303150000,5.0,15.0
202303100600,202303160000,3.0,12.0
202303100600,202303170000,2.0,11.0
202303100600,202303180000,2.0,13.0
202303100600,202303190000,4.0,13.0
202303100600,202303200000,4.0,14.0
202303101800,202303130000,-3.0,6.0
202303101800,202303140000,0.0,14.0
202303101800,202303150000,5.0,15.0
202303101800,202303160000,5.0,14.0
202303101800,202303170000,4.0,12.0
202303101800,202303180000,3.0,13.0
202303101800,202303190000,3.0,13.0
202303101800,202303200000,4.0,14.0
202303110600,202303140000,0.0,14.0
202303110600,202303150000,5.0,15.0
202303110600,202303160000,5.0,14.0
202303110600,202303170000,4.0,12.0
202303110600,202303180000,3.0,13.0
202303110600,202303190000,3.0,13.0
202303110600,202303200000,4.0,14.0
202303110600,202303210000,5.0,15.0
202303111800,202303140000,2.0,14.0
202303111800,202303150000,6.0,14.0
202303111800,202303160000,3.0,13.0
202303111800,202303170000,4.0,12.0
202303111800,202303180000,4.0,13.0
202303111800,202303190000,3.0,13.0
202303111800,202303200000,3.0,13.0
202303111800,202303210000,4.0,15.0
202303120600,202303150000,6.0,14.0
202303120600,202303160000,3.0,13.0
202303120600,202303170000,4.0,12.0
202303120600,202303180000,4.0,13.0
202303120600,202303190000,3.0,13.0
202303120600,202303200000,3.0,13.0
202303120600,202303210000,4.0,15.0
202303120600,202303220000,6.0,15.0
202303121800,202303150000,6.0,15.0
202303121800,202303160000,3.0,13.0
202303121800,202303170000,4.0,12.0
202303121800,202303180000,4.0,13.0
202303121800,202303190000,3.0,13.0
202303121800,202303200000,3.0,13.0
202303121800,202303210000,4.0,15.0
202303121800,202303220000,6.0,15.0
202303130600,202303160000,2.0,12.0
202303130600,202303170000,3.0,14.0
202303130600,202303180000,4.0,14.0
202303130600,202303190000,4.0,14.0
202303130600,202303200000,4.0,14.0
202303130600,202303210000,5.0,15.0
202303130600,202303220000,8.0,15.0
202303130600,202303230000,7.0,15.0
202303131800,202303160000,1.0,11.0
202303131800,202303170000,3.0,14.0
202303131800,202303180000,4.0,14.0
202303131800,202303190000,4.0,15.0
202303131800,202303200000,4.0,15.0
202303131800,202303210000,5.0,16.0
202303131800,202303220000,7.0,15.0
202303131800,202303230000,6.0,14.0
202303140600,202303170000,2.0,13.0
202303140600,202303180000,4.0,14.0
202303140600,202303190000,4.0,15.0
202303140600,202303200000,4.0,15.0
202303140600,202303210000,5.0,17.0
202303140600,202303220000,7.0,15.0
202303140600,202303230000,6.0,13.0
202303140600,202303240000,4.0,12.0
202303141800,202303170000,1.0,13.0
202303141800,202303180000,4.0,14.0
202303141800,202303190000,4.0,15.0
202303141800,202303200000,4.0,15.0
202303141800,202303210000,5.0,17.0
202303141800,202303220000,7.0,15.0
202303141800,202303230000,6.0,14.0
202303141800,202303240000,4.0,13.0
202303150600,202303180000,4.0,13.0
202303150600,202303190000,3.0,15.0
202303150600,202303200000,4.0,15.0
202303150600,202303210000,5.0,18.0
202303150600,202303220000,8.0,17.0
202303150600,202303230000,8.0,16.0
202303150600,202303240000,6.0,13.0
202303150600,202303250000,5.0,13.0
202303151800,202303180000,4.0,13.0
202303151800,202303190000,3.0,15.0
202303151800,202303200000,4.0,16.0
202303151800,202303210000,5.0,18.0
202303151800,202303220000,9.0,18.0
202303151800,202303230000,9.0,17.0
202303151800,202303240000,7.0,14.0
202303151800,202303250000,5.0,12.0
202303160600,202303190000,3.0,15.0
202303160600,202303200000,4.0,16.0
202303160600,202303210000,5.0,18.0
202303160600,202303220000,9.0,18.0
202303160600,202303230000,9.0,17.0
202303160600,202303240000,7.0,14.0
202303160600,202303250000,5.0,13.0
202303160600,202303260000,4.0,13.0
202303161800,202303190000,3.0,15.0
202303161800,202303200000,4.0,16.0
202303161800,202303210000,5.0,18.0
202303161800,202303220000,9.0,18.0
202303161800,202303230000,9.0,18.0
202303161800,202303240000,7.0,14.0
202303161800,202303250000,6.0,13.0
202303161800,202303260000,4.0,13.0
202303170600,202303200000,4.0,16.0
202303170600,202303210000,5.0,18.0
202303170600,202303220000,9.0,18.0
202303170600,202303230000,9.0,18.0
202303170600,202303240000,7.0,14.0
202303170600,202303250000,6.0,13.0
202303170600,202303260000,4.0,13.0
202303170600,202303270000,6.0,15.0
202303171800,202303200000,4.0,16.0
202303171800,202303210000,6.0,18.0
202303171800,202303220000,10.0,19.0
202303171800,202303230000,10.0,19.0
202303171800,202303240000,8.0,14.0
202303171800,202303250000,6.0,12.0
202303171800,202303260000,4.0,13.0
202303171800,202303270000,5.0,15.0
202303180600,202303210000,6.0,18.0
202303180600,202303220000,10.0,19.0
202303180600,202303230000,10.0,19.0
202303180600,202303240000,8.0,15.0
202303180600,202303250000,6.0,12.0
202303180600,202303260000,4.0,13.0
202303180600,202303270000,5.0,15.0
202303180600,202303280000,5.0,15.0
202303181800,202303210000,5.0,19.0
202303181800,202303220000,11.0,19.0
202303181800,202303230000,10.0,19.0
202303181800,202303240000,8.0,15.0
202303181800,202303250000,6.0,13.0
202303181800,202303260000,4.0,13.0
202303181800,202303270000,5.0,15.0
202303181800,202303280000,5.0,15.0
202303190600,202303220000,11.0,19.0
202303190600,202303230000,11.0,19.0
202303190600,202303240000,7.0,15.0
202303190600,202303250000,5.0,14.0
202303190600,202303260000,4.0,13.0
202303190600,202303270000,4.0,14.0
202303190600,202303280000,5.0,15.0
202303190600,202303290000,6.0,15.0
202303191800,202303220000,11.0,21.0
202303191800,202303230000,11.0,20.0
202303191800,202303240000,7.0,15.0
202303191800,202303250000,5.0,14.0
202303191800,202303260000,4.0,13.0
202303191800,202303270000,4.0,14.0
202303191800,202303280000,5.0,15.0
202303191800,202303290000,6.0,15.0
202303200600,202303230000,12.0,21.0
202303200600,202303240000,7.0,16.0
202303200600,202303250000,5.0,14.0
202303200600,202303260000,4.0,12.0
202303200600,202303270000,3.0,13.0
202303200600,202303280000,4.0,15.0
202303200600,202303290000,5.0,16.0
202303200600,202303300000,6.0,15.0
202303201800,202303230000,13.0,22.0
202303201800,202303240000,7.0,16.0
202303201800,202303250000,5.0,14.0
202303201800,202303260000,4.0,12.0
202303201800,202303270000,3.0,13.0
202303201800,202303280000,4.0,15.0
202303201800,202303290000,5.0,16.0
202303201800,202303300000,6.0,15.0
202303210600,202303240000,7.0,16.0
202303210600,202303250000,6.0,15.0
202303210600,202303260000,4.0,13.0
202303210600,202303270000,3.0,13.0
202303210600,202303280000,4.0,15.0
202303210600,202303290000,5.0,16.0
202303210600,202303300000,6.0,16.0
202303210600,202303310000,7.0,16.0
202303211800,202303240000,7.0,17.0
202303211800,202303250000,6.0,16.0
202303211800,202303260000,5.0,14.0
202303211800,202303270000,3.0,14.0
202303211800,202303280000,4.0,15.0
202303211800,202303290000,5.0,16.0
202303211800,202303300000,6.0,17.0
202303211800,202303310000,8.0,17.0
202303220600,202303250000,6.0,16.0
202303220600,202303260000,5.0,14.0
202303220600,202303270000,3.0,14.0
202303220600,202303280000,4.0,15.0
